m0,date,Z_unhedged,Z_delta,Z_delta_vega,Z_diffusion,alpha,V_t,n_instruments,straddle_delta,straddle_vega,hedged_delta,hedged_vega
0.75,2018-07-03,-7.299156264384692,-7.299156264384692,-0.24947877217664427,2.0365728657551188,0.001,113.11678160460224,6,0.5397202795704311,474.87785070774646,0.004052913429900884,20.820238888653876
0.75,2018-07-05,3.8586413790891356,-8.765415960063478,0.8624520466067906,2.3635311873604365,0.001,124.27457924807607,6,0.47265684595741353,499.70081214100725,-0.0139993482949482,-0.49922593828961226
0.75,2018-07-06,16.009117642848935,-7.585305090975396,-0.04006372385845225,2.9578912076423762,0.001,136.42505551183586,6,0.5981799883166945,417.8322502900909,-0.00040879347140221345,20.078421725110843
0.75,2018-07-09,32.058116398163065,-6.101989051172723,-1.0800773764476617,4.411685231816136,0.001,152.47405426715,6,0.7222311308694318,325.957079995188,0.0008097467197349939,23.895100227954458
0.75,2018-07-10,42.589644097970336,-2.554436386872908,1.1144767974727756,3.4964543322882378,0.001,163.00558196695727,6,0.837286030228803,209.13964697935558,-0.023620586265268417,28.135049194537658
0.75,2018-07-11,27.59883159291195,-0.9502397727962375,1.8562515070853465,6.712256126572612,0.001,148.01476946189888,6,0.831427878215689,212.0888387847413,-0.021380177596340255,49.28292438598936
0.75,2018-07-12,41.90103679298707,-6.826789177015797,-3.2642207889858526,4.189260739012241,0.001,162.316974661974,6,0.7634191783984832,263.4289665091903,-0.06835861039916868,38.568232661620925
0.75,2018-07-13,43.899131033953125,-7.134220854812867,-3.4561331198788423,3.297886969800885,0.001,164.31506890294006,6,0.9067961944974099,125.9150778025933,-0.01610208192281426,35.44366710536046
0.75,2018-07-16,40.610145496693434,-7.811633351920051,-3.3852540993626974,3.1416361005703095,0.001,161.02608336568036,6,0.9246034225045066,103.67918896128322,-0.004806103163337072,37.4024382244441
0.75,2018-07-17,51.60708569022029,-7.096283216643656,-2.922746929932032,-1.0240188797404528,0.001,172.02302355920722,6,0.9327638205710029,85.5714592404616,-0.0180877225391749,43.17811540460873
0.75,2018-07-18,56.35378706811423,-8.011458229615187,-3.747223613799065,-1.1629275806943724,0.001,176.76972493710116,6,0.935332086242225,82.21160674470246,0.047761789762119644,26.02085060542055
0.75,2018-07-19,45.1562808075613,-8.79871837029225,-3.979650592332405,2.9672861297762267,0.001,165.57221867654823,6,0.9640438611655383,48.72824300010362,0.0809710699850007,-4.231410445399945
0.75,2018-07-20,42.59297718394396,-8.79766532320923,-3.83918593021167,0.18714678080738167,0.001,163.0089150529309,6,0.9665200547914512,42.42290161964543,-0.004533957354998952,48.0113239623188
0.75,2018-07-23,46.860719772314326,-9.507501017015045,-4.0615340005289795,2.222266246155897,0.001,167.27665764130126,6,0.9610435379384622,47.99483627108092,0.04807702720286644,37.69192648114919
0.75,2018-07-24,60.05925037261255,-9.206174695851075,-4.175491905266824,3.5065737061832465,0.001,180.47518824159948,6,0.9881640453634645,14.097669058739815,0.03331712240511864,42.47747652216431
0.75,2018-07-25,85.6608270960617,-8.970769016881803,-4.256345516925393,4.439716082290801,0.001,206.07676496504862,6,0.9964230389252688,4.539064943848636,0.045246636777862115,20.18888060931952
0.75,2018-07-26,77.02882186150862,-9.00364342550995,-4.258964843905801,4.346443824930361,0.001,197.44475973049555,6,0.9995963229764286,0.5745298640584269,0.006734479730387322,-2.682982436758188
0.75,2018-07-27,58.41540723484951,-9.004574518348079,-4.2616001841740285,3.8599227975520307,0.001,178.83134510383644,6,0.9996744396540987,0.4480813061767264,0.017903111465215393,-10.050996409055019
0.75,2018-07-30,42.18421965243394,-9.021042689574216,-4.262144928522531,3.6926692872310127,0.001,162.60015752142087,6,0.999281697136455,0.8199596267637219,0.0012444316944841827,2.0096437370077664
0.75,2018-07-31,55.87406213242224,-9.011366643384065,-4.260736751308798,3.8017918905577517,0.001,176.29000000140917,6,0.9999820090969143,0.01643499585744248,0.007019600872141596,0.4583536839321599
0.75,2018-08-01,52.944062131055944,-9.011419358096646,-4.260702112090712,3.8129945485056282,0.001,173.36000000004287,6,0.9999999996896876,2.902638105618615e-07,0.004306797958085307,0.36074817750760996
0.75,2018-08-02,12.050959073089075,12.050959073089075,-0.7732697916919449,2.279628436527787,0.001,248.7583429818865,6,0.9385158728433559,110.55704696984918,0.03574548611016015,-72.77639287679415
0.75,2018-08-03,24.39224008102869,12.069526670594996,-0.9044456622170856,4.227554707408558,0.001,261.0996239898261,6,0.9677528094658795,62.59834535525901,-0.0024638599716150233,-68.35584857981515
