m0,date,Z_unhedged,Z_delta,Z_delta_vega,Z_diffusion,alpha,V_t,n_instruments,straddle_delta,straddle_vega,hedged_delta,hedged_vega
0.75,2018-07-03,-7.299156264384692,-7.299156264384692,-0.24947877217664427,0.19839612376924265,0.01,113.11678160460224,4,0.5397202795704311,474.87785070774646,0.025317258380566865,-35.37299041456299
0.75,2018-07-05,3.8586413790891356,-8.765415960063478,0.8624520466067906,2.035955286715293,0.01,124.27457924807607,5,0.47265684595741353,499.70081214100725,0.02747625864976011,-45.795073888517834
0.75,2018-07-06,16.009117642848935,-7.585305090975396,-0.04006372385845225,2.8133361833400556,0.01,136.42505551183586,5,0.5981799883166945,417.8322502900909,0.002548951770972918,-35.20448340327715
0.75,2018-07-09,32.058116398163065,-6.101989051172723,-1.662391730061131,2.05499195786183,0.01,152.47405426715,5,0.7222311308694318,325.957079995188,-0.03522927550268007,-29.865008308118092
0.75,2018-07-10,42.589644097970336,-2.554436386872908,-1.802579847448584,0.8842574408956807,0.01,163.00558196695727,5,0.837286030228803,209.13964697935558,-0.0576691222141712,-10.356406637564106
0.75,2018-07-11,27.59883159291195,-0.9502397727962375,0.9877096627363642,4.790299809952074,0.01,148.01476946189888,5,0.831427878215689,212.0888387847413,-0.06679591669947638,25.13480709763448
0.75,2018-07-12,41.90103679298707,-6.826789177015797,-2.2373726876535613,0.4402204323740193,0.01,162.316974661974,5,0.7634191783984832,263.4289665091903,-0.08828164007141048,18.67404839059077
0.75,2018-07-13,43.899131033953125,-7.134220854812867,-2.664643179326191,-0.4653448633087294,0.01,164.31506890294006,5,0.9067961944974099,125.9150778025933,-0.050931039973469705,8.35213104492344
0.75,2018-07-16,40.610145496693434,-7.811633351920051,-2.5833410234061205,-0.17472353792950912,0.01,161.02608336568036,5,0.9246034225045066,103.67918896128322,-0.035627883309294894,11.374445222819702
0.75,2018-07-17,51.60708569022029,-7.096283216643656,-3.8737114833426176,-4.254567062900463,0.01,172.02302355920722,5,0.9327638205710029,85.5714592404616,-0.03991198550236974,5.126349667362916
0.75,2018-07-18,56.35378706811423,-8.011458229615187,-4.509306584654837,-4.89944529698198,0.01,176.76972493710116,5,0.935332086242225,82.21160674470246,0.010975678553581614,7.474130613553655
0.75,2018-07-19,45.1562808075613,-8.79871837029225,-3.292350950459536,-0.3836420097005089,0.01,165.57221867654823,5,0.9640438611655383,48.72824300010362,0.03666121282815482,-7.7546196564844365
0.75,2018-07-20,42.59297718394396,-8.79766532320923,-3.935031922109374,-2.8434243972932336,0.01,163.0089150529309,5,0.9665200547914512,42.42290161964543,-0.03188692223199241,15.466398823111689
