m0,date,Z_unhedged,Z_delta,Z_delta_vega,Z_diffusion,alpha,V_t,n_instruments,straddle_delta,straddle_vega,hedged_delta,hedged_vega
0.75,2018-07-03,-7.299156264384692,-7.299156264384692,-0.24947877217664427,-1.1456640254392738,0.25,113.11678160460224,2,0.5397202795704311,474.87785070774646,0.06240257950014033,136.78529324340371
0.75,2018-07-05,3.8586413790891356,-8.765415960063478,0.8624520466067906,1.3683505014207071,0.25,124.27457924807607,3,0.47265684595741353,499.70081214100725,0.06614002110228456,81.88237693666338
0.75,2018-07-06,16.009117642848935,-7.585305090975396,-0.04006372385845225,0.9903453685617478,0.25,136.42505551183586,3,0.5981799883166945,417.8322502900909,0.0023616147132193843,-26.456702312709126
0.75,2018-07-09,32.058116398163065,-6.101989051172723,-1.662391730061131,-1.6582383588281004,0.25,152.47405426715,3,0.7222311308694318,325.957079995188,-0.051443693408017355,-104.44748031080525
0.75,2018-07-10,42.589644097970336,-2.554436386872908,-1.802579847448584,-2.921528681573136,0.25,163.00558196695727,3,0.837286030228803,209.13964697935558,-0.10642269591844389,-147.9980086003128
0.75,2018-07-11,27.59883159291195,-0.9502397727962375,0.9877096627363642,1.7052788572045756,0.25,148.01476946189888,4,0.831427878215689,212.0888387847413,-0.12028604885299476,-90.10938354111926
0.75,2018-07-12,41.90103679298707,-6.826789177015797,-2.2373726876535613,-4.374118709515358,0.25,162.316974661974,4,0.7634191783984832,263.4289665091903,-0.10005609859081832,-77.40037914857572
0.75,2018-07-13,43.899131033953125,-7.134220854812867,-2.664643179326191,-4.85661471442674,0.25,164.31506890294006,4,0.9067961944974099,125.9150778025933,-0.09702935126869461,-99.61006928917193
0.75,2018-07-16,40.610145496693434,-7.811633351920051,-2.5833410234061205,-3.7097906552582174,0.25,161.02608336568036,4,0.9246034225045066,103.67918896128322,-0.08348069079311071,-94.55067652663843
0.75,2018-07-17,51.60708569022029,-7.096283216643656,-3.8737114833426176,-7.331068622830969,0.25,172.02302355920722,4,0.9327638205710029,85.5714592404616,-0.08333687363173858,-100.72693102308885
0.75,2018-07-18,56.35378706811423,-8.011458229615187,-4.509306584654837,-8.528676712017159,0.25,176.76972493710116,4,0.935332086242225,82.21160674470246,-0.05743604707146399,-60.84541164385601
0.75,2018-07-19,45.1562808075613,-8.79871837029225,-3.292350950459536,-3.9353750786152943,0.25,165.57221867654823,4,0.9640438611655383,48.72824300010362,-0.04101939658614995,-60.70520911169987
0.75,2018-07-20,42.59297718394396,-8.79766532320923,-3.935031922109374,-5.448237372829823,0.25,163.0089150529309,4,0.9665200547914512,42.42290161964543,-0.07153905260143367,-68.63467140087312
0.75,2018-07-23,46.860719772314326,-9.507501017015045,-3.419772640811914,-3.240769614936994,0.25,167.27665764130126,4,0.9610435379384622,47.99483627108092,-0.033788756970257294,-81.17786062386708
0.75,2018-07-24,60.05925037261255,-9.206174695851075,-3.3741399352604162,-4.370790138208719,0.25,180.47518824159948,4,0.9881640453634645,14.097669058739815,-0.06773703839572642,-46.45752463649899
0.75,2018-07-25,85.6608270960617,-8.970769016881803,-3.3587978072616522,-4.94053804355687,0.25,206.07676496504862,4,0.9964230389252688,4.539064943848636,-0.059106917392008906,4.347386810912795
0.75,2018-07-26,77.02882186150862,-9.00364342550995,-3.4028210965267363,-5.399285780923464,0.25,197.44475973049555,4,0.9995963229764286,0.5745298640584269,0.0062949297059959886,60.3273726218063
0.75,2018-07-27,58.41540723484951,-9.004574518348079,-3.299340813618244,-4.009681610754399,0.25,178.83134510383644,4,0.9996744396540987,0.4480813061767264,-0.003488431217277266,34.30592175798933
0.75,2018-07-30,42.18421965243394,-9.021042689574216,-3.278893678965261,-3.2195595536452117,0.25,162.60015752142087,4,0.999281697136455,0.8199596267637219,-0.013391194848362598,14.805898366426321
0.75,2018-07-31,55.87406213242224,-9.011366643384065,-3.2413827763694485,-3.451005827439019,0.25,176.29000000140917,4,0.9999820090969143,0.01643499585744248,-0.012054549668727876,-6.358286488590056
0.75,2018-08-01,52.944062131055944,-9.011419358096646,-3.240320425202299,-3.3458957012637427,0.25,173.36000000004287,4,0.9999999996896876,2.902638105618615e-07,-0.03232538959726061,-0.3214591993300794
0.75,2018-08-02,12.050959073089075,12.050959073089075,-0.7732697916919449,3.4426930981624366,0.25,248.7583429818865,3,0.9385158728433559,110.55704696984918,0.16403825133846583,21.014655303376458
0.75,2018-08-03,24.39224008102869,12.069526670594996,-0.9044456622170856,7.502374770080081,0.25,261.0996239898261,3,0.9677528094658795,62.59834535525901,0.1234773994712367,-109.42179921127247
0.75,2018-08-06,33.9863395256161,11.937710380050135,-1.0649180587957972,8.552383504324268,0.25,270.6937234344135,3,0.9832146786208743,33.9775611713426,0.0696636010737649,-193.87594904827858
0.75,2018-08-07,41.87486124603751,11.911353937573722,-1.131039533071771,8.287283767833628,0.25,278.58224515483494,3,0.9923904393804792,15.853495373240147,0.006834118092296393,-247.9765337453569
0.75,2018-08-08,41.068859507785334,11.849645028856969,-1.1686272090498164,8.229594594480375,0.25,277.77624341658276,3,0.9961363536441754,8.477785657859005,-0.050766279876842235,-288.52516597322057
0.75,2018-08-09,36.994828391014295,11.879695689099947,-1.1258428233788322,8.939428890718943,0.25,273.7022122998117,3,0.9975357778790762,5.545019419641829,-0.020730970211182087,-289.04589386693436
0.75,2018-08-10,17.81550247803665,12.950346067067443,-0.20417946023795253,8.346685783993337,0.25,254.52288638683407,3,0.9963055977806985,7.8095343543585365,0.011760008124569676,-256.6748504848005
0.75,2018-08-13,9.605316634837124,16.048228758679272,2.4840410854477,8.524546142610063,0.25,246.31270054363455,3,0.9726172687956693,46.793655413560614,-0.0005443693582267706,-154.43170795563816
0.75,2018-08-14,23.590526095677404,12.49714886313302,0.3810058264203917,7.011017489615313,0.25,260.29791000447483,3,0.925965902342426,101.00158786902716,-0.03877926782721186,-28.310045612558554
0.75,2018-08-15,3.3937291386633888,12.291955737692234,1.512327703791044,5.451186708878396,0.25,240.1011130474608,3,0.9908518948866375,15.716649681398438,-0.0650591287012029,-183.4190825343007
